referrer,views_total,views_unique
Google,1659,392
github.com,534,152
hub.kubeapps.com,22,1
DuckDuckGo,21,13
zozo.rickcloud.jp,12,1
weave.works,10,8
statics.teams.cdn.office.net,10,2
medium.com,9,6
cncf.io,7,7
Baidu,7,5
