url_path,views_total,views_unique
/fluxcd/flagger,299,194
/fluxcd/flagger/tree/main/kustomize,67,28
/fluxcd/flagger/tree/main/charts/flagger,34,13
/fluxcd/flagger/issues,27,10
/fluxcd/flagger/tree/main/charts,26,13
/fluxcd/flagger/blob/main/CHANGELOG.md,24,16
/fluxcd/flagger/tree/main/kustomize/podinfo,24,12
/fluxcd/flagger/tree/main/kustomize/istio,19,6
/fluxcd/flagger/blob/main/kustomize/podinfo/deployment.yaml,17,11
/fluxcd/flagger/tree/main/kustomize/base/flagger,15,6
