referrer,views_total,views_unique
Google,1729,557
github.com,607,224
docs.flagger.app,343,66
DuckDuckGo,52,21
Bing,25,13
libhunt.com,20,3
azure.kocsistem.com.tr,20,1
jira.walmart.com,18,7
medium.com,16,9
weave.works,14,10
