referrer,views_total,views_unique
Google,861,441
github.com,260,154
cncf.io,21,19
medium.com,20,16
DuckDuckGo,20,13
weave.works,14,7
Baidu,12,9
docs.microsoft.com,7,7
linkerd.io,5,5
fluxcd.io,5,4
