referrer,views_total,views_unique
Google,1356,440
github.com,681,188
StartPage,21,3
DuckDuckGo,13,7
docs.microsoft.com,12,7
staticsint.teams.cdn.office.net,12,1
Baidu,11,7
weave.works,10,7
cncf.io,8,6
github.skyscannertools.net,8,1
