referrer,views_total,views_unique
Google,1371,405
github.com,500,160
Bing,41,6
weave.works,25,9
hub.kubeapps.com,23,2
DuckDuckGo,20,15
zozo.rickcloud.jp,18,1
qwant.com,15,1
statics.teams.cdn.office.net,11,3
Baidu,10,8
