referrer,views_total,views_unique
Google,1368,420
github.com,473,159
docs.flagger.app,235,51
Bing,54,12
weave.works,26,9
zozo.rickcloud.jp,17,1
staticsint.teams.cdn.office.net,16,3
DuckDuckGo,15,13
qwant.com,15,1
Baidu,13,9
