referrer,views_total,views_unique
Google,1266,405
github.com,666,170
StartPage,29,3
DuckDuckGo,21,9
weave.works,16,7
staticsint.teams.cdn.office.net,14,2
Baidu,12,8
cncf.io,9,7
docs.microsoft.com,8,6
github.sre.pub,5,1
