time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-26 00:00:00+00:00,27288,119,513,129
2021-07-27 00:00:00+00:00,31313,164,573,123
2021-07-28 00:00:00+00:00,22796,158,345,106
2021-07-29 00:00:00+00:00,21221,155,618,110
2021-07-30 00:00:00+00:00,21478,133,658,109
2021-07-31 00:00:00+00:00,20885,137,159,48
2021-08-01 00:00:00+00:00,20909,118,169,42
2021-08-02 00:00:00+00:00,21026,167,453,128
2021-08-03 00:00:00+00:00,21387,132,618,127
2021-08-04 00:00:00+00:00,20321,113,559,123
2021-08-05 00:00:00+00:00,18994,117,277,97
2021-08-06 00:00:00+00:00,19140,108,356,94
2021-08-07 00:00:00+00:00,18883,98,169,36
2021-08-08 00:00:00+00:00,17616,101,89,33
