referrer,views_total,views_unique
Google,783,432
github.com,314,175
t.co,27,23
DuckDuckGo,21,12
Bing,20,8
statics.teams.cdn.office.net,19,10
medium.com,18,17
cncf.io,17,13
dev.to,11,8
linkedin.com,11,8
