referrer,views_total,views_unique
Google,785,456
github.com,320,193
linkedin.com,66,51
DuckDuckGo,14,12
docs.microsoft.com,12,11
medium.com,11,11
weave.works,10,10
cncf.io,9,7
linkerd.io,8,6
Bing,6,5
