referrer,views_total,views_unique
Google,1336,445
github.com,449,159
docs.flagger.app,240,45
Bing,31,18
weave.works,31,10
DuckDuckGo,19,10
staticsint.teams.cdn.office.net,18,4
Baidu,14,10
linkerd.io,9,5
developer.aliyun.com,9,1
