referrer,views_total,views_unique
Google,1584,375
github.com,528,156
weave.works,22,8
hub.kubeapps.com,22,1
DuckDuckGo,21,13
zozo.rickcloud.jp,12,1
statics.teams.cdn.office.net,10,2
medium.com,8,5
cncf.io,7,7
Baidu,7,5
