referrer,views_total,views_unique
Google,784,405
github.com,244,147
medium.com,20,15
DuckDuckGo,20,13
cncf.io,16,15
Baidu,15,12
weave.works,13,6
fluxcd.io,6,5
docs.microsoft.com,5,5
linkerd.io,5,5
