referrer,views_total,views_unique
Google,313,197
github.com,102,71
cncf.io,15,13
medium.com,13,11
DuckDuckGo,5,5
docs.microsoft.com,4,4
weave.works,4,4
kubernetes.io,4,3
Baidu,4,2
ecosia.org,4,1
