referrer,views_total,views_unique
Google,864,448
github.com,277,193
kubecon-cloudnativecon-na.com,19,15
DuckDuckGo,12,8
cncf.io,10,7
medium.com,9,8
weave.works,8,6
Baidu,6,5
Bing,6,5
docs.microsoft.com,5,5
