referrer,views_total,views_unique
Google,824,435
github.com,248,156
cncf.io,24,22
medium.com,23,17
DuckDuckGo,15,9
Baidu,13,9
weave.works,9,7
fluxcd.io,9,6
collabnix.github.io,7,6
docs.microsoft.com,6,6
