referrer,views_total,views_unique
Google,1752,583
github.com,758,272
docs.flagger.app,358,91
DuckDuckGo,54,21
excel.officeapps.live.com,40,1
pkg.go.dev,35,1
Bing,26,10
weave.works,25,21
infohub.corp.wayfair.com,18,3
us-confluence.mcd.com,17,1
