referrer,views_total,views_unique
Google,952,387
github.com,248,120
weave.works,14,8
collabnix.github.io,12,5
cncf.io,9,6
kubecon-cloudnativecon-na.com,7,7
DuckDuckGo,7,4
awesomeopensource.com,7,1
docs.microsoft.com,6,4
medium.com,5,5
