referrer,views_total,views_unique
Google,1410,441
github.com,484,187
docs.flagger.app,267,50
DuckDuckGo,38,15
weave.works,36,12
Bing,24,15
jira.walmart.com,15,5
medium.com,14,7
lambda.blinkit.com,9,2
stefanprodan.com,9,1
