referrer,views_total,views_unique
Google,1728,581
github.com,879,251
docs.flagger.app,394,94
DuckDuckGo,58,22
excel.officeapps.live.com,40,1
pkg.go.dev,35,1
Bing,29,13
weave.works,22,18
libhunt.com,21,5
infohub.corp.wayfair.com,18,3
