referrer,views_total,views_unique
Google,1364,420
github.com,650,179
StartPage,21,3
weave.works,17,8
docs.microsoft.com,12,7
staticsint.teams.cdn.office.net,12,1
Baidu,11,7
DuckDuckGo,10,5
cncf.io,9,6
medium.com,5,5
