time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-26 00:00:00+00:00,24568,186,665,153
2021-08-27 00:00:00+00:00,24850,206,777,189
2021-08-28 00:00:00+00:00,25174,152,197,78
2021-08-29 00:00:00+00:00,24720,129,294,47
2021-08-30 00:00:00+00:00,27826,200,472,132
2021-08-31 00:00:00+00:00,31648,186,687,156
2021-09-01 00:00:00+00:00,32349,174,696,146
2021-09-02 00:00:00+00:00,32138,165,416,130
2021-09-03 00:00:00+00:00,33541,173,281,110
2021-09-04 00:00:00+00:00,30702,120,177,38
2021-09-05 00:00:00+00:00,30685,128,205,28
2021-09-06 00:00:00+00:00,30241,168,375,125
2021-09-07 00:00:00+00:00,30647,164,343,143
2021-09-08 00:00:00+00:00,30032,178,477,159
