referrer,views_total,views_unique
Google,730,458
github.com,268,167
habr.com,34,29
cncf.io,32,21
DuckDuckGo,18,11
medium.com,15,13
Bing,10,9
ecosia.org,10,2
docs.microsoft.com,9,8
weave.works,7,7
