time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-20 00:00:00+00:00,27431,230,402,96
2021-12-21 00:00:00+00:00,27348,185,379,99
2021-12-22 00:00:00+00:00,27439,177,475,82
2021-12-23 00:00:00+00:00,27302,172,263,78
2021-12-24 00:00:00+00:00,27992,155,205,40
2021-12-25 00:00:00+00:00,27379,136,24,18
2021-12-26 00:00:00+00:00,27395,125,43,25
2021-12-27 00:00:00+00:00,27460,129,285,65
2021-12-28 00:00:00+00:00,26850,105,280,58
2021-12-29 00:00:00+00:00,26441,122,391,73
2021-12-30 00:00:00+00:00,26659,134,198,51
2021-12-31 00:00:00+00:00,27216,100,325,35
2022-01-01 00:00:00+00:00,27123,72,62,11
2022-01-02 00:00:00+00:00,24314,60,56,23
