referrer,views_total,views_unique
Google,1449,481
github.com,572,174
docs.flagger.app,281,54
Bing,59,18
weave.works,31,11
staticsint.teams.cdn.office.net,17,4
Baidu,16,11
DuckDuckGo,12,9
StartPage,10,1
cncf.io,9,7
