referrer,views_total,views_unique
Google,755,405
github.com,248,149
DuckDuckGo,21,14
medium.com,20,14
cncf.io,15,13
Baidu,15,10
weave.works,15,7
Bing,7,7
docs.microsoft.com,5,5
topic.atatech.org,4,4
