url_path,views_total,views_unique
/fluxcd/flagger,1266,662
/fluxcd/flagger/issues,257,53
/fluxcd/flagger/search,111,25
/fluxcd/flagger/pulls,100,32
/fluxcd/flagger/tree/main/kustomize,98,38
/fluxcd/flagger/tree/main/charts/flagger,55,32
/fluxcd/flagger/tree/main/kustomize/podinfo,54,25
/fluxcd/flagger/issues/1021,54,12
/fluxcd/flagger/tree/main/charts,53,37
/fluxcd/flagger/blob/main/CHANGELOG.md,51,36
