referrer,views_total,views_unique
Google,1128,237
github.com,394,122
weave.works,16,8
blinkit.com,12,1
Baidu,11,8
medium.com,8,7
fluxcd.io,8,1
collabnix.github.io,7,4
DuckDuckGo,5,4
cncf.io,5,4
