referrer,views_total,views_unique
Google,749,415
github.com,242,136
medium.com,22,15
DuckDuckGo,18,12
weave.works,17,8
Baidu,15,10
cncf.io,14,12
Bing,8,8
fluxcd.io,6,5
docs.microsoft.com,5,5
