referrer,views_total,views_unique
Google,779,440
github.com,287,161
t.co,27,23
statics.teams.cdn.office.net,20,11
medium.com,19,17
DuckDuckGo,18,10
Bing,18,8
cncf.io,15,11
dev.to,11,8
linkedin.com,11,8
