url_path,views_total,views_unique
/fluxcd/flagger,1211,640
/fluxcd/flagger/issues,256,62
/fluxcd/flagger/tree/main/kustomize,141,56
/fluxcd/flagger/pulls,115,25
/fluxcd/flagger/tree/main/charts,92,45
/fluxcd/flagger/search,88,19
/fluxcd/flagger/releases,86,32
/fluxcd/flagger/blob/main/CHANGELOG.md,83,46
/fluxcd/flagger/pull/1076,81,13
/fluxcd/flagger/tree/main/charts/flagger,77,37
