referrer,views_total,views_unique
Google,846,481
github.com,446,292
t.co,72,57
DuckDuckGo,25,16
cncf.io,21,18
medium.com,15,14
linkedin.com,15,10
Bing,13,9
dev.to,11,8
Baidu,10,9
