url_path,views_total,views_unique
/fluxcd/flagger,926,453
/fluxcd/flagger/tree/main/kustomize,169,30
/fluxcd/flagger/issues,81,23
/fluxcd/flagger/tree/main/charts,75,28
/fluxcd/flagger/tree/main/charts/flagger,66,23
/fluxcd/flagger/tree/main/kustomize/podinfo,66,22
/fluxcd/flagger/search,47,15
/fluxcd/flagger/blob/main/kustomize/podinfo/deployment.yaml,42,16
/fluxcd/flagger/blob/main/CHANGELOG.md,39,21
/fluxcd/flagger/tree/main/charts/loadtester,32,14
