referrer,views_total,views_unique
Google,851,276
github.com,342,106
cncf.io,21,4
collabnix.github.io,16,8
DuckDuckGo,15,9
weave.works,14,7
medium.com,8,7
docs.microsoft.com,5,4
Bing,5,3
Baidu,5,3
