referrer,views_total,views_unique
Google,1056,327
github.com,353,155
DuckDuckGo,58,15
Bing,28,12
docs.microsoft.com,13,9
medium.com,11,8
searchcode.com,11,1
Baidu,10,10
i.zte.com.cn,8,2
weave.works,6,6
