time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-27 00:00:00+00:00,,,368,118
2022-01-28 00:00:00+00:00,,,368,116
2022-01-29 00:00:00+00:00,,,112,32
2022-01-30 00:00:00+00:00,,,94,33
2022-01-31 00:00:00+00:00,,,316,88
2022-02-01 00:00:00+00:00,,,397,102
2022-02-02 00:00:00+00:00,20797.0,181.0,619,112
2022-02-03 00:00:00+00:00,22244.0,221.0,711,149
2022-02-04 00:00:00+00:00,21187.0,209.0,603,129
2022-02-05 00:00:00+00:00,21052.0,159.0,245,53
2022-02-06 00:00:00+00:00,21076.0,148.0,172,66
2022-02-07 00:00:00+00:00,21870.0,228.0,820,149
2022-02-08 00:00:00+00:00,6109.0,135.0,771,181
2022-02-09 00:00:00+00:00,19242.0,228.0,491,130
