referrer,views_total,views_unique
Google,1765,610
github.com,1080,273
docs.flagger.app,433,97
DuckDuckGo,54,22
Bing,33,16
libhunt.com,22,6
azure.kocsistem.com.tr,20,1
weave.works,18,15
cn.bing.com,18,5
Baidu,15,8
