referrer,views_total,views_unique
Google,820,465
github.com,298,165
t.co,27,23
DuckDuckGo,23,13
Bing,22,12
medium.com,20,17
statics.teams.cdn.office.net,20,11
cncf.io,16,10
linkedin.com,10,7
weave.works,9,7
