time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-12 00:00:00+00:00,28198,105,153.0,35.0
2021-09-13 00:00:00+00:00,29438,149,353.0,115.0
2021-09-14 00:00:00+00:00,31743,138,550.0,121.0
2021-09-15 00:00:00+00:00,31004,157,514.0,113.0
2021-09-16 00:00:00+00:00,28688,185,,
2021-09-17 00:00:00+00:00,27668,184,,
2021-09-18 00:00:00+00:00,24402,93,,
2021-09-19 00:00:00+00:00,24379,51,,
2021-09-20 00:00:00+00:00,25973,124,,
2021-09-21 00:00:00+00:00,31183,127,,
2021-09-22 00:00:00+00:00,31013,163,,
2021-09-23 00:00:00+00:00,29955,174,,
2021-09-24 00:00:00+00:00,30810,142,,
2021-09-25 00:00:00+00:00,31749,114,,
