time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-01 00:00:00+00:00,32349,174,696,146
2021-09-02 00:00:00+00:00,32138,165,416,130
2021-09-03 00:00:00+00:00,33541,173,281,110
2021-09-04 00:00:00+00:00,30702,120,177,38
2021-09-05 00:00:00+00:00,30685,128,205,28
2021-09-06 00:00:00+00:00,30241,168,375,125
2021-09-07 00:00:00+00:00,30647,164,343,143
2021-09-08 00:00:00+00:00,31334,182,487,163
2021-09-09 00:00:00+00:00,29859,154,445,107
2021-09-10 00:00:00+00:00,30159,165,440,118
2021-09-11 00:00:00+00:00,28797,136,250,32
2021-09-12 00:00:00+00:00,28198,105,153,35
2021-09-13 00:00:00+00:00,29438,149,353,115
2021-09-14 00:00:00+00:00,30327,135,544,119
