referrer,views_total,views_unique
Google,1359,433
github.com,507,161
docs.flagger.app,232,48
Bing,56,14
weave.works,46,11
staticsint.teams.cdn.office.net,17,4
qwant.com,15,1
DuckDuckGo,12,9
Baidu,12,8
StartPage,10,1
