referrer,views_total,views_unique
Google,1359,445
github.com,505,168
docs.flagger.app,259,52
weave.works,32,11
Bing,29,16
staticsint.teams.cdn.office.net,17,4
Baidu,16,11
DuckDuckGo,13,10
developer.aliyun.com,9,1
cncf.io,8,6
