referrer,views_total,views_unique
Google,1463,462
github.com,730,197
aws.github.io,39,4
StartPage,21,3
docs.microsoft.com,13,8
DuckDuckGo,13,7
staticsint.teams.cdn.office.net,12,1
weave.works,10,7
Baidu,10,7
cncf.io,8,6
