time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-12 00:00:00+00:00,20693,172,825,140
2021-08-13 00:00:00+00:00,20329,127,586,110
2021-08-14 00:00:00+00:00,19180,104,90,34
2021-08-15 00:00:00+00:00,23824,109,138,39
2021-08-16 00:00:00+00:00,22231,136,501,123
2021-08-17 00:00:00+00:00,23686,138,436,133
2021-08-18 00:00:00+00:00,23425,142,512,134
2021-08-19 00:00:00+00:00,23618,182,461,141
2021-08-20 00:00:00+00:00,23199,131,338,108
2021-08-21 00:00:00+00:00,23985,104,158,41
2021-08-22 00:00:00+00:00,22519,105,136,40
2021-08-23 00:00:00+00:00,23336,154,633,127
2021-08-24 00:00:00+00:00,23497,166,476,126
2021-08-25 00:00:00+00:00,23097,167,706,179
