time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-31 00:00:00+00:00,27216,100,325,35
2022-01-01 00:00:00+00:00,27123,72,62,11
2022-01-02 00:00:00+00:00,26431,61,56,23
2022-01-03 00:00:00+00:00,26955,68,322,65
2022-01-04 00:00:00+00:00,27019,105,747,100
2022-01-05 00:00:00+00:00,27639,122,666,82
2022-01-06 00:00:00+00:00,27111,114,305,88
2022-01-07 00:00:00+00:00,26830,127,368,90
2022-01-08 00:00:00+00:00,26333,82,98,28
2022-01-09 00:00:00+00:00,25848,81,64,31
2022-01-10 00:00:00+00:00,26262,147,358,109
2022-01-11 00:00:00+00:00,27685,156,814,124
2022-01-12 00:00:00+00:00,25895,157,412,118
2022-01-13 00:00:00+00:00,24560,145,329,103
