referrer,views_total,views_unique
Google,908,463
github.com,243,159
cncf.io,25,23
medium.com,23,18
DuckDuckGo,16,11
Baidu,13,8
fluxcd.io,10,7
weave.works,8,7
docs.microsoft.com,7,6
collabnix.github.io,6,5
