referrer,views_total,views_unique
Google,1216,394
github.com,455,180
DuckDuckGo,70,18
Bing,30,14
StartPage,15,2
docs.microsoft.com,13,9
Baidu,11,11
weave.works,11,9
medium.com,11,8
searchcode.com,11,1
