time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-18 00:00:00+00:00,24402,93,90,42
2021-09-19 00:00:00+00:00,24379,51,413,141
2021-09-20 00:00:00+00:00,25973,124,643,175
2021-09-21 00:00:00+00:00,31183,127,528,123
2021-09-22 00:00:00+00:00,31013,163,379,135
2021-09-23 00:00:00+00:00,29955,174,305,115
2021-09-24 00:00:00+00:00,30810,142,382,94
2021-09-25 00:00:00+00:00,33148,115,89,34
2021-09-26 00:00:00+00:00,33123,120,186,41
2021-09-27 00:00:00+00:00,32025,161,453,119
2021-09-28 00:00:00+00:00,29274,161,632,112
2021-09-29 00:00:00+00:00,27513,169,425,123
2021-09-30 00:00:00+00:00,29050,173,661,114
2021-10-01 00:00:00+00:00,25977,132,315,99
