referrer,views_total,views_unique
Google,837,450
github.com,234,163
cncf.io,29,27
medium.com,20,17
DuckDuckGo,13,9
Baidu,12,7
docs.microsoft.com,8,7
fluxcd.io,8,5
collabnix.github.io,6,5
weave.works,6,5
