referrer,views_total,views_unique
Google,1439,477
github.com,539,175
docs.flagger.app,279,55
Bing,58,17
weave.works,41,11
staticsint.teams.cdn.office.net,17,4
Baidu,15,10
DuckDuckGo,12,9
StartPage,10,1
developer.aliyun.com,9,1
