referrer,views_total,views_unique
Google,792,460
github.com,434,289
t.co,76,60
cncf.io,20,17
DuckDuckGo,16,14
medium.com,15,13
Bing,12,10
Baidu,12,10
dev.to,11,8
linkedin.com,10,8
