referrer,views_total,views_unique
Google,788,461
github.com,280,147
Bing,17,7
weave.works,14,11
DuckDuckGo,14,9
medium.com,12,10
linkerd.io,11,8
docs.microsoft.com,9,8
linkedin.com,8,5
habr.com,6,4
