referrer,views_total,views_unique
Google,749,415
github.com,266,148
t.co,25,22
medium.com,20,17
DuckDuckGo,20,11
Bing,19,11
statics.teams.cdn.office.net,19,10
cncf.io,13,7
weave.works,13,5
Baidu,10,7
