time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-07 00:00:00+00:00,18883,98,169,36
2021-08-08 00:00:00+00:00,18362,101,91,34
2021-08-09 00:00:00+00:00,18241,119,271,96
2021-08-10 00:00:00+00:00,17781,130,489,108
2021-08-11 00:00:00+00:00,19422,134,563,107
2021-08-12 00:00:00+00:00,20693,172,825,140
2021-08-13 00:00:00+00:00,20329,127,586,110
2021-08-14 00:00:00+00:00,19180,104,90,34
2021-08-15 00:00:00+00:00,23824,109,138,39
2021-08-16 00:00:00+00:00,22231,136,501,123
2021-08-17 00:00:00+00:00,23686,138,436,133
2021-08-18 00:00:00+00:00,23425,142,512,134
2021-08-19 00:00:00+00:00,23618,182,461,141
2021-08-20 00:00:00+00:00,21242,131,336,106
