time_iso8601,stars_cumulative
2020-12-02 00:00:00+00:00,692
2020-12-03 00:00:00+00:00,698
2020-12-04 00:00:00+00:00,704
2020-12-05 00:00:00+00:00,707
2020-12-06 00:00:00+00:00,709
2020-12-07 00:00:00+00:00,713
2020-12-08 00:00:00+00:00,718
2020-12-09 00:00:00+00:00,723
2020-12-10 00:00:00+00:00,731
2020-12-11 00:00:00+00:00,737
2020-12-12 00:00:00+00:00,742
2020-12-13 00:00:00+00:00,745
2020-12-14 00:00:00+00:00,753
2020-12-15 00:00:00+00:00,755
2020-12-16 00:00:00+00:00,759
2020-12-17 00:00:00+00:00,764
2020-12-18 00:00:00+00:00,767
2020-12-19 00:00:00+00:00,769
2020-12-20 00:00:00+00:00,777
2020-12-21 00:00:00+00:00,784
2020-12-22 00:00:00+00:00,788
2020-12-23 00:00:00+00:00,793
2020-12-24 00:00:00+00:00,797
2020-12-25 00:00:00+00:00,800
2020-12-26 00:00:00+00:00,802
2020-12-27 00:00:00+00:00,803
2020-12-28 00:00:00+00:00,805
2020-12-29 00:00:00+00:00,807
2020-12-30 00:00:00+00:00,809
2020-12-31 00:00:00+00:00,812
2021-01-01 00:00:00+00:00,813
2021-01-02 00:00:00+00:00,816
2021-01-03 00:00:00+00:00,819
2021-01-04 00:00:00+00:00,823
2021-01-05 00:00:00+00:00,828
2021-01-06 00:00:00+00:00,838
2021-01-07 00:00:00+00:00,843
2021-01-08 00:00:00+00:00,847
2021-01-09 00:00:00+00:00,848
2021-01-10 00:00:00+00:00,850
2021-01-11 00:00:00+00:00,856
2021-01-12 00:00:00+00:00,865
2021-01-13 00:00:00+00:00,869
2021-01-14 00:00:00+00:00,875
2021-01-15 00:00:00+00:00,878
2021-01-16 00:00:00+00:00,881
2021-01-17 00:00:00+00:00,885
2021-01-18 00:00:00+00:00,890
2021-01-19 00:00:00+00:00,898
2021-01-20 00:00:00+00:00,905
2021-01-21 00:00:00+00:00,911
2021-01-22 00:00:00+00:00,918
2021-01-23 00:00:00+00:00,923
2021-01-24 00:00:00+00:00,928
2021-01-25 00:00:00+00:00,933
2021-01-26 00:00:00+00:00,934
2021-01-27 00:00:00+00:00,938
2021-01-28 00:00:00+00:00,949
2021-01-29 00:00:00+00:00,956
2021-01-30 00:00:00+00:00,957
2021-01-31 00:00:00+00:00,961
2021-02-01 00:00:00+00:00,968
2021-02-02 00:00:00+00:00,972
2021-02-03 00:00:00+00:00,989
2021-02-04 00:00:00+00:00,997
2021-02-05 00:00:00+00:00,1002
2021-02-06 00:00:00+00:00,1004
2021-02-07 00:00:00+00:00,1005
2021-02-08 00:00:00+00:00,1014
2021-02-09 00:00:00+00:00,1016
2021-02-10 00:00:00+00:00,1024
2021-02-11 00:00:00+00:00,1033
2021-02-12 00:00:00+00:00,1036
2021-02-13 00:00:00+00:00,1041
2021-02-14 00:00:00+00:00,1044
2021-02-15 00:00:00+00:00,1050
2021-02-16 00:00:00+00:00,1056
2021-02-17 00:00:00+00:00,1064
2021-02-18 00:00:00+00:00,1067
2021-02-19 00:00:00+00:00,1075
2021-02-20 00:00:00+00:00,1078
2021-02-21 00:00:00+00:00,1087
2021-02-22 00:00:00+00:00,1094
2021-02-23 00:00:00+00:00,1110
2021-02-24 00:00:00+00:00,1119
2021-02-25 00:00:00+00:00,1127
2021-02-26 00:00:00+00:00,1132
2021-02-27 00:00:00+00:00,1138
2021-02-28 00:00:00+00:00,1142
2021-03-01 00:00:00+00:00,1152
2021-03-02 00:00:00+00:00,1157
2021-03-03 00:00:00+00:00,1163
2021-03-04 00:00:00+00:00,1166
2021-03-05 00:00:00+00:00,1175
2021-03-06 00:00:00+00:00,1179
2021-03-07 00:00:00+00:00,1184
2021-03-08 00:00:00+00:00,1194
2021-03-09 00:00:00+00:00,1197
2021-03-10 00:00:00+00:00,1206
2021-03-11 00:00:00+00:00,1215
2021-03-12 00:00:00+00:00,1223
2021-03-13 00:00:00+00:00,1231
2021-03-14 00:00:00+00:00,1237
2021-03-15 00:00:00+00:00,1240
2021-03-16 00:00:00+00:00,1243
2021-03-17 00:00:00+00:00,1246
2021-03-18 00:00:00+00:00,1259
2021-03-19 00:00:00+00:00,1272
2021-03-20 00:00:00+00:00,1277
2021-03-21 00:00:00+00:00,1282
2021-03-22 00:00:00+00:00,1294
2021-03-23 00:00:00+00:00,1299
2021-03-24 00:00:00+00:00,1307
2021-03-25 00:00:00+00:00,1313
2021-03-26 00:00:00+00:00,1320
2021-03-27 00:00:00+00:00,1325
2021-03-28 00:00:00+00:00,1332
2021-03-29 00:00:00+00:00,1337
2021-03-30 00:00:00+00:00,1341
2021-03-31 00:00:00+00:00,1350
2021-04-01 00:00:00+00:00,1358
2021-04-02 00:00:00+00:00,1365
2021-04-03 00:00:00+00:00,1371
2021-04-04 00:00:00+00:00,1373
2021-04-05 00:00:00+00:00,1379
2021-04-06 00:00:00+00:00,1388
2021-04-07 00:00:00+00:00,1397
2021-04-08 00:00:00+00:00,1411
2021-04-09 00:00:00+00:00,1417
2021-04-10 00:00:00+00:00,1424
2021-04-11 00:00:00+00:00,1431
2021-04-12 00:00:00+00:00,1439
2021-04-13 00:00:00+00:00,1447
2021-04-14 00:00:00+00:00,1456
2021-04-15 00:00:00+00:00,1467
2021-04-16 00:00:00+00:00,1476
2021-04-17 00:00:00+00:00,1478
2021-04-18 00:00:00+00:00,1482
2021-04-19 00:00:00+00:00,1488
2021-04-20 00:00:00+00:00,1492
2021-04-21 00:00:00+00:00,1499
2021-04-22 00:00:00+00:00,1503
2021-04-23 00:00:00+00:00,1513
2021-04-24 00:00:00+00:00,1518
2021-04-25 00:00:00+00:00,1520
2021-04-26 00:00:00+00:00,1526
2021-04-27 00:00:00+00:00,1532
2021-04-28 00:00:00+00:00,1536
2021-04-29 00:00:00+00:00,1545
2021-04-30 00:00:00+00:00,1550
2021-05-01 00:00:00+00:00,1551
2021-05-03 00:00:00+00:00,1556
2021-05-04 00:00:00+00:00,1563
2021-05-05 00:00:00+00:00,1570
2021-05-06 00:00:00+00:00,1575
2021-05-07 00:00:00+00:00,1580
2021-05-08 00:00:00+00:00,1583
2021-05-09 00:00:00+00:00,1585
2021-05-10 00:00:00+00:00,1591
2021-05-11 00:00:00+00:00,1594
2021-05-12 00:00:00+00:00,1599
2021-05-13 00:00:00+00:00,1604
2021-05-14 00:00:00+00:00,1611
2021-05-15 00:00:00+00:00,1613
2021-05-16 00:00:00+00:00,1616
2021-05-17 00:00:00+00:00,1619
2021-05-18 00:00:00+00:00,1624
2021-05-19 00:00:00+00:00,1629
2021-05-20 00:00:00+00:00,1634
2021-05-21 00:00:00+00:00,1635
2021-05-22 00:00:00+00:00,1639
2021-05-23 00:00:00+00:00,1642
2021-05-24 00:00:00+00:00,1644
2021-05-25 00:00:00+00:00,1649
2021-05-26 00:00:00+00:00,1655
2021-05-27 00:00:00+00:00,1657
2021-05-28 00:00:00+00:00,1661
2021-05-29 00:00:00+00:00,1662
2021-05-30 00:00:00+00:00,1663
2021-05-31 00:00:00+00:00,1666
2021-06-01 00:00:00+00:00,1669
2021-06-02 00:00:00+00:00,1674
2021-06-03 00:00:00+00:00,1676
2021-06-04 00:00:00+00:00,1687
2021-06-05 00:00:00+00:00,1691
2021-06-06 00:00:00+00:00,1692
2021-06-07 00:00:00+00:00,1697
2021-06-08 00:00:00+00:00,1704
2021-06-09 00:00:00+00:00,1707
2021-06-10 00:00:00+00:00,1712
2021-06-12 00:00:00+00:00,1713
2021-06-13 00:00:00+00:00,1714
2021-06-14 00:00:00+00:00,1716
2021-06-15 00:00:00+00:00,1720
2021-06-16 00:00:00+00:00,1725
2021-06-17 00:00:00+00:00,1727
2021-06-18 00:00:00+00:00,1728
2021-06-19 00:00:00+00:00,1729
2021-06-20 00:00:00+00:00,1731
2021-06-21 00:00:00+00:00,1733
2021-06-22 00:00:00+00:00,1734
2021-06-23 00:00:00+00:00,1739
2021-06-24 00:00:00+00:00,1741
2021-06-25 00:00:00+00:00,1743
2021-06-26 00:00:00+00:00,1747
2021-06-27 00:00:00+00:00,1749
2021-06-28 00:00:00+00:00,1751
2021-06-29 00:00:00+00:00,1754
2021-06-30 00:00:00+00:00,1755
2021-07-01 00:00:00+00:00,1759
2021-07-02 00:00:00+00:00,1770
2021-07-03 00:00:00+00:00,1774
2021-07-04 00:00:00+00:00,1777
2021-07-05 00:00:00+00:00,1784
2021-07-07 00:00:00+00:00,1792
2021-07-08 00:00:00+00:00,1799
2021-07-09 00:00:00+00:00,1803
2021-07-10 00:00:00+00:00,1807
2021-07-11 00:00:00+00:00,1812
2021-07-12 00:00:00+00:00,1820
2021-07-13 00:00:00+00:00,1828
2021-07-15 00:00:00+00:00,1833
2021-07-16 00:00:00+00:00,1840
2021-07-17 00:00:00+00:00,1844
2021-07-18 00:00:00+00:00,1846
2021-07-19 00:00:00+00:00,1855
2021-07-20 00:00:00+00:00,1858
2021-07-21 00:00:00+00:00,1862
2021-07-22 00:00:00+00:00,1868
2021-07-23 00:00:00+00:00,1872
2021-07-24 00:00:00+00:00,1874
2021-07-25 00:00:00+00:00,1880
2021-07-26 00:00:00+00:00,1883
2021-07-27 00:00:00+00:00,1886
2021-07-28 00:00:00+00:00,1891
2021-07-29 00:00:00+00:00,1892
2021-07-30 00:00:00+00:00,1897
2021-07-31 00:00:00+00:00,1901
2021-08-01 00:00:00+00:00,1907
2021-08-02 00:00:00+00:00,1912
2021-08-03 00:00:00+00:00,1920
2021-08-04 00:00:00+00:00,1924
2021-08-06 00:00:00+00:00,1927
2021-08-07 00:00:00+00:00,1928
2021-08-08 00:00:00+00:00,1929
2021-08-09 00:00:00+00:00,1932
2021-08-11 00:00:00+00:00,1935
2021-08-12 00:00:00+00:00,1941
2021-08-13 00:00:00+00:00,1944
2021-08-14 00:00:00+00:00,1946
2021-08-15 00:00:00+00:00,1949
2021-08-17 00:00:00+00:00,1955
2021-08-18 00:00:00+00:00,1959
2021-08-19 00:00:00+00:00,1961
2021-08-20 00:00:00+00:00,1968
2021-08-21 00:00:00+00:00,1970
2021-08-22 00:00:00+00:00,1971
2021-08-23 00:00:00+00:00,1977
2021-08-24 00:00:00+00:00,1978
2021-08-25 00:00:00+00:00,1984
2021-08-26 00:00:00+00:00,1992
2021-08-27 00:00:00+00:00,1994
2021-08-28 00:00:00+00:00,1998
2021-08-29 00:00:00+00:00,1999
2021-08-30 00:00:00+00:00,2003
2021-08-31 00:00:00+00:00,2010
2021-09-01 00:00:00+00:00,2014
2021-09-02 00:00:00+00:00,2017
2021-09-03 00:00:00+00:00,2021
2021-09-04 00:00:00+00:00,2022
2021-09-05 00:00:00+00:00,2023
2021-09-07 00:00:00+00:00,2025
2021-09-08 00:00:00+00:00,2031
2021-09-09 00:00:00+00:00,2036
2021-09-10 00:00:00+00:00,2043
2021-09-11 00:00:00+00:00,2046
2021-09-12 00:00:00+00:00,2048
2021-09-13 00:00:00+00:00,2050
2021-09-14 00:00:00+00:00,2059
2021-09-15 00:00:00+00:00,2064
2021-09-16 00:00:00+00:00,2066
2021-09-17 00:00:00+00:00,2067
2021-09-18 00:00:00+00:00,2071
2021-09-19 00:00:00+00:00,2072
2021-09-20 00:00:00+00:00,2075
2021-09-21 00:00:00+00:00,2078
2021-09-22 00:00:00+00:00,2080
2021-09-23 00:00:00+00:00,2083
2021-09-24 00:00:00+00:00,2086
2021-09-25 00:00:00+00:00,2098
2021-09-26 00:00:00+00:00,2105
2021-09-27 00:00:00+00:00,2110
2021-09-28 00:00:00+00:00,2119
2021-09-29 00:00:00+00:00,2127
2021-09-30 00:00:00+00:00,2137
2021-10-01 00:00:00+00:00,2141
2021-10-03 00:00:00+00:00,2142
2021-10-04 00:00:00+00:00,2145
2021-10-05 00:00:00+00:00,2150
2021-10-06 00:00:00+00:00,2154
2021-10-07 00:00:00+00:00,2157
2021-10-08 00:00:00+00:00,2163
2021-10-09 00:00:00+00:00,2171
2021-10-10 00:00:00+00:00,2175
2021-10-11 00:00:00+00:00,2180
2021-10-12 00:00:00+00:00,2188
2021-10-13 00:00:00+00:00,2190
2021-10-14 00:00:00+00:00,2200
