referrer,views_total,views_unique
Google,1829,967
github.com,1157,578
fluxcd.io,969,614
weave.works,62,38
DuckDuckGo,59,42
Bing,33,25
galaxy.ansible.com,18,2
com.google.android.gm,17,2
cncf.io,11,11
jira.dkb.ag,11,7
