referrer,views_total,views_unique
Google,4436,1549
github.com,3776,845
fluxcd.io,3338,725
t.co,114,84
DuckDuckGo,113,53
Bing,97,46
githubmemory.com,31,23
cncf.io,31,20
statics.teams.cdn.office.net,22,13
ecosia.org,20,3
