time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-20 00:00:00+00:00,39474,475,1804,448
2022-01-21 00:00:00+00:00,39768,445,1326,400
2022-01-22 00:00:00+00:00,38536,395,507,134
2022-01-23 00:00:00+00:00,38683,395,460,120
2022-01-24 00:00:00+00:00,39872,443,1439,406
2022-01-25 00:00:00+00:00,39399,465,1656,432
2022-01-26 00:00:00+00:00,41502,483,1568,448
2022-01-27 00:00:00+00:00,44012,457,1252,370
2022-01-28 00:00:00+00:00,42627,393,1374,344
2022-01-29 00:00:00+00:00,38499,347,353,137
2022-01-30 00:00:00+00:00,38920,351,324,125
2022-01-31 00:00:00+00:00,40095,445,1586,437
2022-02-01 00:00:00+00:00,41193,460,2223,549
2022-02-02 00:00:00+00:00,38854,468,1934,545
