referrer,views_total,views_unique
Google,2789,1089
fluxcd.io,2220,503
github.com,1993,590
DuckDuckGo,75,40
Bing,60,25
trello.com,18,1
cncf.io,12,5
cn.bing.com,12,3
dev.azure.com,12,1
giters.com,10,4
