referrer,views_total,views_unique
Google,5340,1995
github.com,3857,915
fluxcd.io,3630,891
DuckDuckGo,226,109
Bing,106,50
giters.com,46,22
youtube.com,34,7
ecosia.org,23,6
com.google.android.gm,20,9
StartPage,19,4
