referrer,views_total,views_unique
Google,1333,708
github.com,799,428
fluxcd.io,790,476
DuckDuckGo,36,20
Bing,31,19
cncf.io,13,10
com.google.android.gm,8,6
docs.vmware.com,5,5
ecosia.org,5,4
StartPage,5,1
