referrer,views_total,views_unique
Google,2123,1157
github.com,1391,650
fluxcd.io,1112,652
DuckDuckGo,83,47
Bing,56,31
com.google.android.gm,22,10
githubmemory.com,11,9
cncf.io,11,9
statics.teams.cdn.office.net,9,5
golangrepo.com,7,5
