time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-21 00:00:00+00:00,32933,375,531,139
2021-11-22 00:00:00+00:00,35529,452,1760,476
2021-11-23 00:00:00+00:00,39172,422,1921,433
2021-11-24 00:00:00+00:00,37807,443,1819,485
2021-11-25 00:00:00+00:00,35678,426,1470,393
2021-11-26 00:00:00+00:00,37038,426,1258,320
2021-11-27 00:00:00+00:00,32897,393,255,92
2021-11-28 00:00:00+00:00,34818,376,457,128
2021-11-29 00:00:00+00:00,35547,411,1746,425
2021-11-30 00:00:00+00:00,36701,415,1813,485
2021-12-01 00:00:00+00:00,36522,446,1654,472
2021-12-02 00:00:00+00:00,36393,435,1800,427
2021-12-03 00:00:00+00:00,36826,419,1426,377
2021-12-04 00:00:00+00:00,34255,365,438,115
